Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,Watershed Code,Monitor 1,Monitor 2
WW235,05/14/2016,,Grab,Water,0.13,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW235,06/11/2016,,Grab,Water,0.12,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW235,07/20/2016,,Grab,Water,0.11,"Phosphorus, Dissolved - 00666",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW235,08/27/2016,,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW235,09/22/2016,,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW235,10/22/2016,,Grab,Water,0.12,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,GB #7 - Southern Creek,GB,,
WW237,05/14/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW237,06/11/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW237,07/23/2016,,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW237,08/27/2016,,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW237,09/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW237,10/22/2016,,Grab,Water,0.1,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Shunock River @ Hewitt,WD,,
WW238,05/13/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Rte 44,WO,,
WW238,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Rte 44,WO,,
WW238,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Rte 44,WO,,
WW239,05/13/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW239,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW239,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",17,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Waterman @ Saw Mill,WO,,
WW242,05/12/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,06/10/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,07/23/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,08/27/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,09/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW242,10/20/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Ashaway River @ Rte 216,WD,,
WW244,05/14/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,06/10/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,08/26/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,09/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW244,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Biscuit City Rdÿ,WD,,
WW245,05/13/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,06/11/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,07/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,08/26/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,09/26/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW245,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Chipuxet @ Rte 138,WD,,
WW249,05/12/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,05/14/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,06/18/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",14,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,08/27/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",18,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,09/24/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW249,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck @ Burdickville Rd,WD,,
WW251,05/14/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",294,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,06/10/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",200,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,08/26/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",152,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,08/26/2016,,Duplicate,Water,0.2,"Phosphorus, Dissolved - 00666",112,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,, BACT Bottle,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,09/24/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",32,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,09/24/2016,,Duplicate,Water,0.2,"Phosphorus, Dissolved - 00666",112,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,, BACT Bottle,WPWA - P?tuck below Kenyon Ind.,WD,,
WW251,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",28,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - P?tuck below Kenyon Ind.,WD,,
WW252,05/13/2016,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",145,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,06/10/2016,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",34,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,07/23/2016,,Grab,Water,0.5,"Phosphorus, Dissolved - 00666",40,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,08/26/2016,,Grab,Water,0.3,"Phosphorus, Dissolved - 00666",42,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,09/24/2016,,Grab,Water,0.3,"Phosphorus, Dissolved - 00666",24,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW252,10/20/2016,,Grab,Water,0.3,"Phosphorus, Dissolved - 00666",30,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pawcatuck River @ Rte 91,WD,,
WW256,05/14/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,06/10/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,07/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",22,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,08/27/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",36,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,09/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW256,10/22/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - Usquepaugh @ Rte 2,WD,,
WW26,05/14/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW26,07/21/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW26,10/22/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Meadowbrook Pond,WD,,
WW27,05/14/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,05/14/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",13,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,07/23/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,07/23/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,09/24/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,09/24/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,10/22/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW27,10/22/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Mishnock Lake,PA,,
WW29,05/14/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,05/14/2016,,Grab,Water,4.5,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,07/23/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,07/23/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,09/24/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW29,09/24/2016,,Grab,Water,4,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pascoag Reservoir,B,,
WW296,05/12/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",28,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,06/11/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",38,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,07/23/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",32,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,08/27/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",84,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,09/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",42,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW296,10/20/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",52,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,WPWA - White Brook inlet @ Pine  Hill Rd,WD,,
WW30,05/12/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,05/12/2016,,Grab,Water,4.6,"Phosphorus, Dissolved - 00666",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,07/22/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,07/22/2016,,Grab,Water,5,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,08/26/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,08/26/2016,,Grab,Water,4.2,"Phosphorus, Dissolved - 00666",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,09/24/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,09/24/2016,,Grab,Water,4.7,"Phosphorus, Dissolved - 00666",18,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,10/20/2016,,Grab,Water,1,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW30,10/20/2016,,Grab,Water,4.5,"Phosphorus, Dissolved - 00666",12,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pasquisett Pond,WD,,
WW304,05/12/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,06/11/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",9,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,07/23/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,08/27/2016,,Grab,Water,0.25,"Phosphorus, Dissolved - 00666",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,09/23/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW304,10/20/2016,,Grab,Water,0.2,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Green Falls River @ Rte 184 (Exit 93),WD,,
WW308,05/14/2016,,Grab,Water,0.3,"Phosphorus, Dissolved - 00666",22,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
WW308,06/12/2016,,Grab,Water,0.3,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Woonas. R @ Waterplace Park,WO,,
