WW ID,Date of Sample,Time,Sample Type,Sample Media,Depth,Parameter #,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Monitoring location,MONITOR 1,MONITOR 2,Watershed
WW183,5/2/2018,8:15 AM,Grab,Water,1,Alkalinity - 00410,25.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,Chloride - 00940,96,mg/l,,1,mg/l,1,mg/l,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.5,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,0.5,Enterococci - 31639,7.1,MPN/100,,1,MPN/100,1,MPN/100,URIWW,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",1.97,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",2.52,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,pH - 00400,6.6,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,1,"Phosphorus, Total - 00665",29,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Composite,Water,,Secchi Depth - 00069,2.38,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/2/2018,8:15 AM,Grab,Water,0.1,Temperature - 00011,14.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/9/2018,8:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.4,m,,0.1,m,0.1,m,,,,,,,Secchi on bottom,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/9/2018,8:00 AM,Composite,Water,,Secchi Depth - 00069,3.4,m,,0.1,m,0.1,m,,,,,,,Secchi on bottom,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/9/2018,8:00 AM,Grab,Water,0.1,Temperature - 00011,16,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Secchi on bottom,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/16/2018,8:15 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/16/2018,8:15 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/16/2018,8:15 AM,Composite,Water,,Secchi Depth - 00069,2.62,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/16/2018,8:15 AM,Grab,Water,0.1,Temperature - 00011,18,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Grifith,Ed Rizy,NA
WW183,5/24/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,5/24/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,2.38,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,5/24/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,19.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,5/30/2018,9:30 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/30/2018,9:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/30/2018,9:30 AM,Composite,Water,,Secchi Depth - 00069,2.52,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,5/30/2018,9:30 AM,Grab,Water,0.1,Temperature - 00011,21.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,6/6/2018,9:15 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Ed Rizy,,NA
WW183,6/6/2018,9:15 AM,Composite,Water,,Secchi Depth - 00069,2.02,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Ed Rizy,,NA
WW183,6/6/2018,9:15 AM,Grab,Water,0.1,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Ed Rizy,,NA
WW183,6/14/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,6/14/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,6/14/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,1.52,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,6/14/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,20.6,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Ed Rizy,NA
WW183,6/21/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,6/21/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.75,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,6/21/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,23.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,6/29/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",17.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Rizy,NA
WW183,6/29/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,6/29/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,6/29/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,22,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,7/5/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,7/5/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.82,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,7/5/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,29.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,Alkalinity - 00410,42.4,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Replicate,Water,1,Alkalinity - 00410,42.6,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",58.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,0.5,Enterococci - 31639,4,MPN/100,,4,MPN/100,4,MPN/100,URIWW,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",2.005,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,pH - 00400,9.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Replicate,Water,1,pH - 00400,9.3,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,1,"Phosphorus, Total - 00665",83,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Composite,Water,,Secchi Depth - 00069,0.4,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/12/2018,9:15 AM,Grab,Water,0.1,Temperature - 00011,24.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/19/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,7/19/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.68,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,7/19/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,25.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,7/26/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",90.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/26/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/26/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.5,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,7/26/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,25.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,8/2/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,8/2/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.55,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,8/2/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,26.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Grifith,NA
WW183,8/9/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",50.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/9/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/9/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.68,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/9/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,28.4,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/16/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/16/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.57,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/16/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,27.8,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/23/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",94.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/23/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/23/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.44,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/23/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,24,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,Grifith,NA
WW183,8/31/2018,11:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,8/31/2018,11:00 AM,Composite,Water,,Secchi Depth - 00069,0.55,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,8/31/2018,11:00 AM,Grab,Water,0.1,Temperature - 00011,27.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/3/2018,11:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,,,NA
WW183,9/3/2018,11:00 AM,Composite,Water,,Secchi Depth - 00069,0.6,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,,,NA
WW183,9/3/2018,11:00 AM,Grab,Water,0.1,Temperature - 00011,18.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,,,NA
WW183,9/5/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",48.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/5/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.7,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/5/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.52,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/5/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,26.7,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/12/2018,9:55 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/12/2018,9:55 AM,Composite,Water,,Secchi Depth - 00069,0.55,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/12/2018,9:55 AM,Grab,Water,0.1,Temperature - 00011,23.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/19/2018,9:15 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",28.4,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/19/2018,9:15 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/19/2018,9:15 AM,Composite,Water,,Secchi Depth - 00069,0.72,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/19/2018,9:15 AM,Grab,Water,0.1,Temperature - 00011,22.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,9/25/2018,9:30 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.4,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/25/2018,9:30 AM,Composite,Water,,Secchi Depth - 00069,0.8,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,9/25/2018,9:30 AM,Grab,Water,0.1,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,10/3/2018,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",59.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,,,NA
WW183,10/11/2018,1:30 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.15,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,10/11/2018,1:30 PM,Composite,Water,,Secchi Depth - 00069,0.31,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,10/11/2018,1:30 PM,Grab,Water,0.1,Temperature - 00011,21.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Rizy,,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,Alkalinity - 00410,30.2,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,Chloride - 00940,71,mg/l,,1,mg/l,1,mg/l,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",44.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.1,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,0.5,Enterococci - 31639,6,MPN/100,,2,MPN/100,2,MPN/100,URIWW,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.065,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.26,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",1.66,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,pH - 00400,6.4,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Phosphorus, Dissolved - 00666",17,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,1,"Phosphorus, Total - 00665",82,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Composite,Water,,Secchi Depth - 00069,0.61,m,,0.1,m,0.1,m,,,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW183,10/17/2018,9:00 AM,Grab,Water,0.1,Temperature - 00011,14.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Melville Pond - Upper,Richard,Rizy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,Alkalinity - 00410,28.2,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Replicate,Water,1,Alkalinity - 00410,27.8,mg/l,,0.1,mg/l,0.1,mg/l,URIWW,2320: Alkalinity in Water by Titration,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",1.45,m,,0.1,m,0.1,m,,,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,0.5,Enterococci - 31639,1,MPN/100,U,10,MPN/100,10,MPN/100,URIWW,,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,0.5,Fecal Coliform - 74055,1,MPN/100,U,10,MPN/100,10,MPN/100,URIWW,,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.075,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.075,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.745,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
WW192,5/5/2018,12:45 PM,Grab,Water,1,pH - 00400,7.2,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Wesquage Pond #2,"Paul, Laurie",McCarthy,NA
