Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Comments,Location,
WW42,05/20/2011,10:15,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.65,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",1.080,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,"Phosphorus, Total - 00665",7,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,05/20/2011,10:15,,,,Secchi Depth - 00069,2.3,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,0.2,Temperature - 00011,17.4,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,05/20/2011,10:15,Grab,Water,1,Temperature - 00011,17,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,06/18/2011,13:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Secret Lake,
WW42,06/18/2011,13:30,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,06/18/2011,13:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.2,m,,0,m,0.1,m,,,,Secret Lake,
WW42,06/18/2011,13:30,,,,Secchi Depth - 00069,2.2,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,06/18/2011,13:30,Grab,Water,0.2,Temperature - 00011,23.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,06/18/2011,13:30,Grab,Water,1,Temperature - 00011,23.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,07/07/2011,13:00,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Secret Lake,
WW42,07/07/2011,13:00,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,07/07/2011,13:00,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,Secret Lake,
WW42,07/07/2011,13:00,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,07/07/2011,13:00,Grab,Water,0.2,Temperature - 00011,29.3,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,07/07/2011,13:00,Grab,Water,1,Temperature - 00011,28.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.1,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,Secret Lake,
WW42,07/23/2011,11:30,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,07/23/2011,11:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,0.5,Enterococci - 31639,3.1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.315,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.680,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Phosphorus, Dissolved - 00666",3,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,"Phosphorus, Total - 00665",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,07/23/2011,11:30,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,0.2,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,07/23/2011,11:30,Grab,Water,1,Temperature - 00011,24.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,08/14/2011,13:45,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.3,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,08/14/2011,13:45,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,Secret Lake,
WW42,08/14/2011,13:45,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,08/14/2011,13:45,Grab,Water,0.2,Temperature - 00011,25.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,08/14/2011,13:45,Grab,Water,1,Temperature - 00011,25.3,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,09/17/2011,13:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,09/17/2011,13:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,Secret Lake,
WW42,09/17/2011,13:30,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,09/17/2011,13:30,Grab,Water,0.2,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,09/17/2011,13:30,Grab,Water,1,Temperature - 00011,21.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,Alkalinity - 00410,,mg/l,N,0.2,mg/l,0.2,mg/l,URIWW,2320: Alkalinity in Water by Titration,Lab error - new meter not functioning properly,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,Chloride - 00940,25,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,Secret Lake,
WW42,10/13/2011,10:30,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.595,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.935,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,"Phosphorus, Total - 00665",10,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,Secret Lake,
WW42,10/13/2011,10:30,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,0.2,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW42,10/13/2011,10:30,Grab,Water,1,Temperature - 00011,18,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,Secret Lake,
WW424,01/16/2011,,Grab,Water,,Enterococci - 31639,,MPN/100ml,N,10,MPN/100ml,10,MPN/100ml,URIWW,,Site frozen - no sample,Watch Hill Harbor,
WW424,02/12/2011,,Grab,Water,,Enterococci - 31639,,MPN/100ml,N,10,MPN/100ml,10,MPN/100ml,URIWW,,Site frozen - no sample,Watch Hill Harbor,
WW424,03/12/2011,,Grab,Water,0.5,Enterococci - 31639,31,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Watch Hill Harbor,
WW424,04/16/2011,10:03,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.5,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,05/11/2011,10:03,,,,"Depth to bottom from water surface at sampling location, meters - 82903",3.5,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,05/11/2011,10:03,Grab,Water,0.5,Enterococci - 31639,31,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,0.5,Fecal Coliform - 74055,1,CFU/100ml,,1,CFU/100ml,1,CFU/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.04,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.280,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,"Phosphorus, Dissolved - 00666",10,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,05/11/2011,10:03,Grab,Water,1,"Phosphorus, Total - 00665",23,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,05/21/2011,,Grab,Water,0.5,Enterococci - 31639,64,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Watch Hill Harbor,
WW424,05/25/2011,11:04,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.3,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,1,Dissolved Oxygen - 00300,7.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,2,Dissolved Oxygen - 00300,7.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,0.2,"Salinity, (ppt) - 00480",29,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,1,"Salinity, (ppt) - 00480",32,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,2,"Salinity, (ppt) - 00480",32,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,,,,Secchi Depth - 00069,2.3,m,,0.1,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,0.2,Temperature - 00011,16.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,1,Temperature - 00011,16.2,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,05/25/2011,11:04,Grab,Water,2,Temperature - 00011,14.6,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",10.9,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.5,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,1,Dissolved Oxygen - 00300,6.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,0.5,Enterococci - 31639,42,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,0.5,Fecal Coliform - 74055,20,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.21,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.600,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,"Phosphorus, Dissolved - 00666",6,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,1,"Phosphorus, Total - 00665",45,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,06/08/2011,10:24,Grab,Water,0.2,"Salinity, (ppt) - 00480",17,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,1,"Salinity, (ppt) - 00480",28,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,,,,Secchi Depth - 00069,1.50,m,,0.1,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,0.2,Temperature - 00011,20.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,06/08/2011,10:24,Grab,Water,1,Temperature - 00011,18.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,06/18/2011,,Grab,Water,0.5,Enterococci - 31639,42,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,Watch Hill Harbor,
WW424,06/22/2011,10:58,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",10.6,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,,,,"Depth to bottom from water surface at sampling location, meters - 82903",1.5,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,Grab,Water,1,Dissolved Oxygen - 00300,5.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,Grab,Water,0.2,"Salinity, (ppt) - 00480",23,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,Grab,Water,1,"Salinity, (ppt) - 00480",28,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,,,,Secchi Depth - 00069,1.50,m,,0.1,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,Grab,Water,0.2,Temperature - 00011,21.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,06/22/2011,10:58,Grab,Water,1,Temperature - 00011,19.8,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.8,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.3,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,1,Dissolved Oxygen - 00300,4.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,2,Dissolved Oxygen - 00300,4.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,0.5,Fecal Coliform - 74055,41,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.370,mg/l,,0.03,mg/l,0.03,mg/l,URIWW,,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,pH - 00400,,S.U.,N,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,Lab error - new meter not functioning properly,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,"Phosphorus, Dissolved - 00666",7,ug/l,,3,ug/l,3,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,1,"Phosphorus, Total - 00665",34,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,STB - Watch Hill Harbor,
WW424,07/06/2011,9:23,Grab,Water,0.2,"Salinity, (ppt) - 00480",26,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,1,"Salinity, (ppt) - 00480",30,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,2,"Salinity, (ppt) - 00480",31,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,,,,Secchi Depth - 00069,2.05,m,,0.1,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,0.2,Temperature - 00011,22.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,1,Temperature - 00011,21.1,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/06/2011,9:23,Grab,Water,2,Temperature - 00011,20.5,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Replicate,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Trilogy,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.0,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,1,Dissolved Oxygen - 00300,7.1,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,0.2,"Salinity, (ppt) - 00480",26,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,1,"Salinity, (ppt) - 00480",26,ppt,,0.01,ppt,0.4,ppt,URIWW,,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,,,,Secchi Depth - 00069,2.0,m,,0.1,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,0.2,Temperature - 00011,23.9,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/20/2011,9:54,Grab,Water,1,Temperature - 00011,22.7,C,,0,C,0,C,URIWW,2550: Temperature of Water by Thermometer,,STB – Watch Hill Harbor (Buoy),
WW424,07/23/2011,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,Watch Hill Harbor,
WW424,08/03/2011,10:25,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",8.0,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,Digital,STB – Watch Hill Harbor (Buoy),
WW424,08/03/2011,10:25,,,,"Depth to bottom from water surface at sampling location, meters - 82903",2.1,m,,0,m,0.1,m,,,,STB – Watch Hill Harbor (Buoy),
